mt,btu,bt,bet,p,ph,rt,asc,ad,e,pt,target
0,0,0,128.9,0.15,5,25,0.25,0.14,0.5,60,1.04
0,0,0,128.9,0.15,5,25,0.5,0.14,0.5,60,2.16
0,0,0,128.9,0.15,5,25,0.75,0.14,0.5,60,3.06
0,0,0,128.9,0.15,5,25,1,0.14,0.5,60,4.14
0,0,0,128.9,0.15,5,25,1.25,0.14,0.5,60,4.68
0,0,0,128.9,0.15,5,25,1.5,0.14,0.5,60,5.46
0,0,0,128.9,0.15,5,25,1.75,0.14,0.5,60,5.42
0,0,0,128.9,0.15,5,25,2,0.14,0.5,60,5.19
0,0,1,168,0.19,10,25,5.06,2,1,150,2.43
0,0,1,168,0.19,10,25,10.07,2,1,150,4.8
0,0,1,168,0.19,10,25,15.03,2,1,150,5.98
0,0,1,168,0.19,10,25,20.1,2,1,150,8.1
0,0,1,168,0.19,10,35,4.95,2,1,150,2.23
0,0,1,168,0.19,10,35,10.04,2,1,150,4.57
0,0,1,168,0.19,10,35,15.06,2,1,150,5.77
0,0,1,168,0.19,10,35,20.07,2,1,150,7.13
0,0,1,168,0.19,10,45,5.03,2,1,150,2.17
0,0,1,168,0.19,10,45,10.13,2,1,150,4.45
0,0,1,168,0.19,10,45,15.08,2,1,150,4.76
0,0,1,168,0.19,10,45,20.1,2,1,150,5.93
1,0,2,210,0.15,4,25,1.4,2,1,25,8.97
1,0,2,210,0.15,4,25,2.28,2,1,25,18.92
1,0,2,210,0.15,4,25,4.41,2,1,25,27.11
1,0,2,210,0.15,4,25,7.12,2,1,25,34.05
1,0,2,210,0.15,4,25,13.2,2,1,25,47.21
1,0,2,210,0.15,4,25,28.34,2,1,25,52.35
1,0,2,210,0.15,4,25,44.98,2,1,25,56.07
1,0,2,210,0.15,4,25,77.69,2,1,25,72.97
1,0,2,210,0.15,4,25,109.78,2,1,25,90.05
1,0,2,210,0.15,4,25,157.57,2,1,25,93.07
1,0,2,210,0.15,4,25,205.41,2,1,25,95.39
1,0,2,210,0.15,4,25,301.05,2,1,25,99.64
1,0,3,87.51,0.09,4,25,0.45,2,1,25,8.97
1,0,3,87.51,0.09,4,25,1.32,2,1,25,18.14
1,0,3,87.51,0.09,4,25,2.44,2,1,25,26.63
1,0,3,87.51,0.09,4,25,4.98,2,1,25,34.19
1,0,3,87.51,0.09,4,25,12.92,2,1,25,47.16
1,0,3,87.51,0.09,4,25,24.57,2,1,25,56.33
1,0,3,87.51,0.09,4,25,38.17,2,1,25,60.78
1,0,3,87.51,0.09,4,25,69.95,2,1,25,79.77
1,0,3,87.51,0.09,4,25,102.32,2,1,25,97.16
1,0,3,87.51,0.09,4,25,142.34,2,1,25,107.44
1,0,3,87.51,0.09,4,25,190.01,2,1,25,109.02
1,0,3,87.51,0.09,4,25,280.77,2,1,25,119.07
1,0,3,87.51,0.09,6.5,25,0.11,1,1,25,0.41979
1,0,3,87.51,0.09,6.5,25,0.6,1,1,25,4.4182
1,0,3,87.51,0.09,6.5,25,4.12,1,1,25,5.83748
1,0,3,87.51,0.09,6.5,25,8.48,1,1,25,6.54712
1,0,3,87.51,0.09,6.5,25,12.8,1,1,25,7.17283
1,0,3,87.51,0.09,6.5,25,17.47,1,1,25,7.66118
1,0,3,87.51,0.09,6.5,25,22.15,1,1,25,7.83668
1,0,3,87.51,0.09,6.5,50,0.11,1,1,25,0.77842
1,0,3,87.51,0.09,6.5,50,0.47,1,1,25,4.46398
1,0,3,87.51,0.09,6.5,50,3.09,1,1,25,6.72262
1,0,3,87.51,0.09,6.5,50,7.09,1,1,25,7.92825
1,0,3,87.51,0.09,6.5,50,11.95,1,1,25,8.10375
1,0,3,87.51,0.09,6.5,50,16.76,1,1,25,8.23347
1,0,3,87.51,0.09,6.5,50,21.88,1,1,25,8.05797
1,0,3,87.51,0.09,6.5,70,0.11,1,1,25,0.90814
1,0,3,87.51,0.09,6.5,70,0.51,1,1,25,4.4182
1,0,3,87.51,0.09,6.5,70,2.82,1,1,25,7.17283
1,0,3,87.51,0.09,6.5,70,5.98,1,1,25,8.9889
1,0,3,87.51,0.09,6.5,70,10.79,1,1,25,9.34753
1,0,3,87.51,0.09,6.5,70,15.91,1,1,25,9.12625
1,0,3,87.51,0.09,6.5,70,20.85,1,1,25,9.1644
1,1,3,12.4,0.05,6.8,20,0.99,4,2.5,50,4.8
1,1,3,12.4,0.05,6.8,20,2.96,4,2.5,50,8.4
1,1,3,12.4,0.05,6.8,20,8.03,4,2.5,50,13.44
1,1,3,12.4,0.05,6.8,20,14.99,4,2.5,50,16.85
1,1,3,12.4,0.05,6.8,20,30.04,4,2.5,50,17.88
1,1,3,12.4,0.05,6.8,20,35.1,4,2.5,50,17.88
1,1,3,9.8,0.04,6.8,20,0.83,4,2.5,50,5.61
1,1,3,9.8,0.04,6.8,20,4.94,4,2.5,50,9.39
1,1,3,9.8,0.04,6.8,20,7.95,4,2.5,50,10.54
1,1,3,9.8,0.04,6.8,20,19.94,4,2.5,50,11.8
1,1,3,9.8,0.04,6.8,20,35.06,4,2.5,50,11.76
1,0,3,114,0.39,3,20,10,0.5,0.083,150,14.43
1,0,3,114,0.39,3,20,10,0.5,0.17,150,15.15
1,0,3,114,0.39,3,20,10,0.5,0.25,150,16.04
1,0,3,114,0.39,3,20,10,0.5,0.33,150,16.25
1,0,3,114,0.39,3,20,10,0.5,0.5,150,18.14
1,0,3,114,0.39,3,20,10,0.5,1,150,18.78
1,0,3,114,0.39,3,20,10,0.5,2,150,19.36
1,0,3,114,0.39,3,20,10,0.5,4,150,19.52
1,0,3,114,0.39,3,20,10,0.5,6,150,19.59
1,0,3,114,0.39,3,20,10,0.5,12,150,19.67
2,0,4,56.64,0.15,6.5,25,0.5,0.2,0.03,180,2.17
2,0,4,56.64,0.15,6.5,25,0.5,0.2,0.083,180,2.39
2,0,4,56.64,0.15,6.5,25,0.5,0.2,0.17,180,2.46
2,0,4,56.64,0.15,6.5,25,1,0.2,0.03,180,3.98
2,0,4,56.64,0.15,6.5,25,1,0.2,0.083,180,4.5
2,0,4,56.64,0.15,6.5,25,1,0.2,0.17,180,4.72
2,0,4,56.64,0.15,6.5,25,1,0.2,0.33,180,4.87
2,0,4,56.64,0.15,6.5,25,1,0.2,0.5,180,4.93
2,0,4,56.64,0.15,6.5,25,1,0.2,0.67,180,4.98
3,0,5,49,0.077,7,25,0.07,0.067,1,110,1.45
3,0,5,49,0.077,7,25,0.05,0.067,1,110,11.14
3,0,5,49,0.077,7,25,0.1,0.067,1,110,22.56
3,0,5,49,0.077,7,25,0.72,0.067,0.5,110,23.7
3,0,5,49,0.077,7,25,1.19,0.067,0.5,110,35.22
3,0,5,49,0.077,7,25,1.84,0.067,0.5,110,34.35
3,0,5,49,0.077,7,25,2.31,0.067,0.5,110,42.62
3,0,5,49,0.077,7,25,3.51,0.067,1,110,48.91
3,0,5,49,0.077,7,25,4.89,0.067,1,110,58.43
4,0,6,110,0.11,6.8,25,6.84,0.01,24,1300,1.66
4,0,6,110,0.11,6.8,25,9.36,0.01,24,1300,2.22
4,0,6,110,0.11,6.8,25,27.43,0.01,24,1300,2.78
4,0,6,110,0.11,6.8,25,19.45,0.01,24,1300,5.37
4,0,6,110,0.11,6.8,25,27.43,0.01,24,1300,4.32
4,0,6,110,0.11,6.8,25,19.97,0.01,24,1300,8.57
4,0,6,110,0.11,6.8,25,35.94,0.01,24,1300,10.44
4,0,6,110,0.11,6.8,25,116.72,0.01,24,1300,16.42
4,0,6,110,0.11,6.8,25,276.18,0.01,24,1300,17.3
5,0,7,56.64,0.09,7,25,8.79,2,8,90,8.16
5,0,7,56.64,0.09,7,25,19.49,2,8,90,15.54
5,0,7,56.64,0.09,7,25,45.53,2,8,90,27.48
5,0,7,56.64,0.09,7,25,85.64,2,8,90,32.52
5,0,7,56.64,0.09,7,25,134.67,2,8,90,33.24
5,0,7,56.64,0.09,7,25,0.07,0.14,1,90,3.96
5,0,7,56.64,0.09,7,25,0.1,0.14,1,90,5.85
5,0,7,56.64,0.09,7,25,0.15,0.14,1,90,8.11
5,0,7,56.64,0.09,7,25,0.21,0.14,1,90,9.9
5,0,7,56.64,0.09,7,25,0.33,0.14,1,90,13.87
5,0,7,56.64,0.09,7,30,2.6,1,3,30,16.8
5,0,7,56.64,0.09,7,30,5.02,1,3,30,78.16
5,0,7,56.64,0.09,7,30,9.65,1,3,30,106.74
5,0,7,56.64,0.09,7,30,20.53,1,3,30,140.59
5,0,7,56.64,0.09,7,30,40.6,1,3,30,165.69
5,0,7,56.64,0.09,7,30,59.89,1,3,30,168.15
5,0,7,56.64,0.09,7,30,120.45,1,3,30,168.45
5,0,7,56.64,0.09,7,30,159.82,1,3,30,168.45
